0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.46944695195361e-19,0,1.38777878078145e-17
-0.00452112481590573,0,0.0575954643777614
-0.00830909425625919,0,0.110715988586156
-0.0113639083210604,0,0.159361572625184
-0.0136855670103093,0,0.203532216494845
-0.0152740703240059,0,0.24322792019514
-0.0161294182621502,0,0.278448683726068
-0.0162516108247422,0,0.309194507087629
-0.015640648011782,0,0.335465390279823
-0.0142965298232695,0,0.357261333302651
-0.0122192562592047,0,0.374582336156112
-0.0094088273195876,0,0.387428398840206
-0.00586524300441825,0,0.395799521354934
-0.00158850331369659,0,0.399695703700295
0.00342139175257732,0,0.399116945876289
0.00916444219440353,0,0.394063247882916
0.015640648011782,0,0.384534609720177
0.0228500092047128,0,0.370531031388071
0.0307925257731958,0,0.352052512886598
0.0394681977172312,0,0.329099054215758
0.0488770250368188,0,0.301670655375552
0.0586776969808541,0,0.272529696704713
0.0685289027982326,0,0.244438558541974
0.0784306424889542,0,0.217397240887334
0.088382916053019,0,0.191405743740795
0.098385723490427,0,0.166464067102357
0.108439064801178,0,0.142572210972018
0.118542939985272,0,0.119730175349779
0.12869734904271,0,0.0979379602356407
0.13890229197349,0,0.0771955656296026
0.149157768777614,0,0.0575029915316643
0.159463779455081,0,0.0388602379418264
0.169820324005891,0,0.0212673048600884
0.180227402430044,0,0.0047241922864506
0.190685014727541,0,-0.0107690997790868
0.20119316089838,0,-0.0252125713365243
0.211751840942563,0,-0.0386062223858615
0.222361054860089,0,-0.0509500529270988
0.233020802650958,0,-0.0622440629602359
0.24373108431517,0,-0.0724882524852727
0.254491899852725,0,-0.0816826215022095
0.26368533689249,0,-0.0896517511966128
0.26969348306333,0,-0.0962202227540507
0.272516338365244,0,-0.101388036174522
0.272153902798233,0,-0.105155191458027
0.268606176362298,0,-0.107521688604566
0.261873159057438,0,-0.108487527614139
0.251954850883653,0,-0.108052708486746
0.238851251840944,0,-0.106217231222386
